,Date,Nasdaq,Res,SqRes,CondV,Spline,st
"208-1",1985-08-08,0.1675322891425246,0.2304165706812385,0.053091796044502176,0.39002712570534676,0.39232171810174066,0.99415124809430289
"209-1",1985-08-09,0.13382404138386761,0.02708323009541462,0.00073350135240117227,0.33754038013565901,0.39265117987562098,0.85964438014061417
"210-1",1985-08-12,-0.26782741151993861,-0.36772866030581797,0.13522436761031167,0.28910750154582648,0.3929806936886785,0.7356786381339615
"211-1",1985-08-13,-0.43675527180031537,-0.45515954583823887,0.20717021216767187,0.27316801749670289,0.39331025920771545,0.69453570330703496
"212-1",1985-08-14,0.20181641562366792,0.21768840142238746,0.047388240113834502,0.2722932661694496,0.39363987609916579,0.69173191717206384
"213-1",1985-08-15,0,-0.11369722230076078,0.012927058358908615,0.24651856698638566,0.39396954402909573,0.62573001066341205
"214-1",1985-08-16,-0.37030845211560859,-0.44305617153546206,0.19629877113566077,0.22137149108884338,0.39429926266320414,0.56143014215558074
"215-1",1985-08-19,-0.30400293637340425,-0.30161332377855665,0.09097059708074845,0.23096494132747147,0.394629031666823,0.58527103379071799
"216-1",1985-08-20,0.27027043478851098,0.25920634541607901,0.067187929503959659,0.22177683128882639,0.39495885070491793,0.56151882884255333
"217-1",1985-08-21,0.43763745997988934,0.3100505942309586,0.096131370982970532,0.21102044476938683,0.39528871944208854,0.53383877249829337
"218-1",1985-08-22,-0.26908862520160781,-0.43063504998375074,0.18544654627450749,0.20735466999719807,0.39561863754256915,0.52412765810328232
"219-1",1985-08-23,-0.067385447293855094,-0.085533815125480431,0.0073160335299198645,0.21861770140750056,0.3959486046702288,0.55213656224291863
"220-1",1985-08-26,-0.13490727172564831,-0.19398216597137688,0.037629080714946805,0.19925921653230119,0.39627862048857204,0.50282605780406331
"221-1",1985-08-27,-0.101300025545914,-0.14667442305281547,0.021513386377876288,0.18921664845494518,0.39660868466073951,0.47708649803471093
"222-1",1985-08-28,0.33726844786396981,0.28507498155137401,0.081267745106516229,0.17901132931513167,0.39693879684950806,0.45097967428716845
"223-1",1985-08-29,0.10095912013525776,-0.040221958557007095,0.0016178059501615963,0.18061365507586485,0.39726895671729134,0.45463822939579701
"224-1",1985-08-30,0.13445380176779764,0.041221000556868274,0.0016991708869093347,0.16934016107606206,0.39759916392614053,0.42590673331375339
"225-1",1985-09-03,-0.37018383178981651,-0.47021286192874551,0.2211001355232215,0.16073892988389776,0.3979294181377443,0.40393829296696421
"226-1",1985-09-04,-0.33772406297858382,-0.33535973643578643,0.11246615282228013,0.18867871184751869,0.39825971901342982,0.47375795954186423
"227-1",1985-09-05,-0.10154003241691356,-0.10576194610805122,0.01118558924456233,0.19303047836598131,0.39859006621416293,0.48428321407856106
"228-1",1985-09-06,0.30431130838213249,0.25216654059599236,0.06358796419615026,0.18046212814809875,0.39892045940054865,0.45237621660036259
"229-1",1985-09-09,-0.033766672615254123,-0.16826059221797024,0.028311626893542066,0.17909729924415255,0.39925089823283161,0.44858333453193178
"230-1",1985-09-10,-0.54182320159048558,-0.60771950382871875,0.36932299533382412,0.17252876475699205,0.39958138237089685,0.43177378218499807
"231-1",1985-09-11,-1.0582109330536937,-1.0210201685999392,1.0424821846878483,0.2211522409772155,0.39991191147426974,0.55300238535516688
"232-1",1985-09-12,-0.51608578334940702,-0.37411751191302434,0.1399639127199919,0.36430961640981313,0.40024248520211703,0.91022225245738642
"233-1",1985-09-13,-0.93571987535412404,-0.90375135448820254,0.81676651073926076,0.33210142223215766,0.40057310321324691,0.82906570503152821
"234-1",1985-09-16,-0.62871321313329176,-0.51159895520543985,0.26173349096729764,0.41388667086275449,0.40090376516610976,1.0323840951986705
"235-1",1985-09-17,-1.518122713024983,-1.4633015552902919,2.1412514417149873,0.38929618981645459,0.40123447071879859,0.97024612346751526
"236-1",1985-09-18,-0.035580857874073502,0.19970568353900015,0.039882360037779271,0.66607303112333072,0.40156521952904922,1.6586920348940903
"237-1",1985-09-19,0.92101253242269365,0.85548433693263026,0.73185345073706209,0.54771710167482746,0.40189601125424135,1.3628328879540408
"238-1",1985-09-20,0.28169032711131692,0.022064819612405834,0.00048685626452800912,0.56586893437422858,0.40222684555139848,1.4068402957999957
"239-1",1985-09-23,0.59597021269794936,0.46606619691874357,0.21721769991030107,0.46478109384847499,0.40255772207718876,1.1545700612826777
"240-1",1985-09-24,-0.70151111959226853,-0.89518400689993949,0.80135440620943088,0.42142421971987659,0.40288864048792539,1.0460067059957396
"241-1",1985-09-25,-0.81286893955621053,-0.74327674314731795,0.55246031690368402,0.48009167146634796,0.40321960043956689,1.1906456703567474
"242-1",1985-09-26,-0.5693965561673231,-0.47720933271202698,0.22772874722745806,0.48593219399158033,0.40355060158771816,1.204141914495338
"243-1",1985-09-30,0.035682426783534282,0.078467954969422452,0.0061572199570833095,0.43936219433808138,0.40388164358763029,1.087848881754768
"244-1",1985-10-01,0.53371412938378882,0.45372627722322312,0.20586753464284513,0.36885211239888133,0.40421272609420156,0.91251979115798676
"245-1",1985-10-02,-0.21314395280702669,-0.39418478709190963,0.15538164637469412,0.34625154043071565,0.40454384876197752,0.85590608160362991
"246-1",1985-10-03,0.071098474377873089,0.041598668575685324,0.0017304492272697096,0.32101720882778434,0.40487501124515224,0.7928797774911529
"247-1",1985-10-04,-0.3203419717537237,-0.40751590706076191,0.16606921450755555,0.27753960334214373,0.40520621319756767,0.68493422435954321
"248-1",1985-10-07,-0.78740564309063288,-0.79515446509836596,0.63227062336586848,0.27009222819242062,0.4055374542727152,0.6660105628882047
"249-1",1985-10-08,-0.46821623445065796,-0.38119563398166512,0.14531011136668359,0.33773050908604318,0.40586873412373564,0.83211758061432883
"250-1",1985-10-09,0.46821623445065796,0.49047179800099439,0.24056258463432825,0.31300481754792275,0.40620005240341983,0.77056813679841751
"251-1",1985-10-10,0.39447782910162488,0.22672682671158145,0.051405053950703487,0.30906245887413752,0.40653140876420918,0.76024251069219528
"252-1",1985-10-11,0.8553152641718853,0.70252613211802095,0.49354296630870703,0.27631770515526577,0.40686280285819604,0.67914221505171812
"253-1",1985-10-14,0.88324191923740969,0.63694669742011945,0.40570109535439719,0.32078505353429076,0.40719423433712454,0.78779370257169745
"254-1",1985-10-15,0.24591616116964587,-0.0060455107157709742,3.6548199814501679e-005,0.34107242287851119,0.40752570285239065,0.83693475157823505
"255-1",1985-10-16,0.5947192620673114,0.47207399333682049,0.22285385518497244,0.29284560677780969,0.40785720805504305,0.7180101295115231
"256-1",1985-10-17,0.55652317550327624,0.36310411198042902,0.13184459613709593,0.29095574939761487,0.40818874959578338,0.71279708146228749
"257-1",1985-10-18,0.034680076643756053,-0.15098882070970493,0.022797623979307419,0.27521984509941433,0.40852032712496722,0.67369926739342889
"258-1",1985-10-21,-0.24301348532915767,-0.32279795591736871,0.10419852034443151,0.24603646503731735,0.40885194029260402,0.60177399393344166
"259-1",1985-10-22,0.27768153906517767,0.25424240233337503,0.064639199144245735,0.23649966663771979,0.40918358874835786,0.5779793548444675
"260-1",1985-10-23,0.44959439384273381,0.32050378007117453,0.10272267303991181,0.22299526777365555,0.40951527214154815,0.54453468025138185
"261-1",1985-10-24,0.27567212496011351,0.11169958188551021,0.012476796593397801,0.21866127867261298,0.40984699012115006,0.5335192985264503
"262-1",1985-10-25,-0.37924541231326714,-0.50792830648268217,0.2579911645263655,0.20117251433234151,0.41017874233579471,0.49045085366137942
"263-1",1985-10-28,-0.10368067284405313,-0.09947770886136309,0.0098958145603061168,0.22640785183322396,0.41051052843377034,0.55152751549891477
"264-1",1985-10-29,0.65483604669678286,0.60312562495264954,0.36376051947452409,0.20675404616966611,0.41084234806302206,0.50324424233392473
"265-1",1985-10-30,0.41138213656228828,0.20576509381278629,0.042339273831784742,0.24737045313166248,0.41117420087115308,0.60161958753141542
"266-1",1985-10-31,0.068399455471102044,-0.087819640319463418,0.0077122892258399247,0.22797170560660082,0.41150608650542475,0.55399352058817131
"267-1",1985-11-01,0.5455178888038148,0.45889159716667777,0.21058149795018447,0.20768558162710668,0.4118380046127576,0.50428950048548571
"268-1",1985-11-04,0.033996260738788919,-0.1494396120214439,0.02233219764111968,0.22407037257968432,0.41216995483973118,0.54363587143757774
"269-1",1985-11-05,0.37319805825397623,0.29355233713906215,0.086172974639805611,0.20704615824232972,0.41250193683258518,0.50192772386026363
"270-1",1985-11-06,0.47297385468985098,0.3245024885369317,0.10530186506666149,0.20406572155018907,0.41283395023721969,0.49430460220853994
"271-1",1985-11-07,0.26926976889090071,0.10055342290832026,0.010110990858579505,0.2048156315066241,0.4131659946991959,0.49572238309626482
"272-1",1985-11-08,0.83682496705161924,0.7094411411343613,0.50330673273402471,0.19044523862138529,0.41349806986373649,0.46057104615783168
"273-1",1985-11-11,0.76374271292118934,0.52119925962508362,0.27164866823373535,0.25702277612630908,0.41383017537572619,0.62108273253141111
"274-1",1985-11-12,0.69227242021181468,0.46455770107397371,0.21581385762713551,0.27163581278648891,0.41416231087971228,0.65586801514969761
"275-1",1985-11-13,-0.16439260647835852,-0.37760566603534929,0.14258603902199973,0.27407858124996876,0.41449447601990536,0.66123578746271794
"276-1",1985-11-14,0.42685994875544253,0.38746826477890178,0.15013165621077315,0.26445957619580002,0.41482667044017962,0.63751825772238191
"277-1",1985-11-15,0.32711838132817306,0.16775876442075457,0.028143003039978232,0.25830047055917987,0.41515889378407361,0.62217255712585873
"278-1",1985-11-18,-0.03266372722166011,-0.17178530952675267,0.029510192569202221,0.23442110678249872,0.41549114569479062,0.56420241252192316
"279-1",1985-11-19,0.26101156743232323,0.1948914723701371,0.037982686002599915,0.21636228963083229,0.41582342581519927,0.52032251239012273
"280-1",1985-11-20,0.032578596150667494,-0.09312960172922749,0.0086731227182445317,0.20388136260964515,0.41615573378783399,0.48991602435445158
"281-1",1985-11-21,0.74639321038274531,0.66703514010116927,0.44493587812978652,0.18973300145288782,0.4164880692548959,0.45555446952495743
"282-1",1985-11-22,0.4837938802467967,0.25959945702732701,0.067391878088883,0.24752661333633955,0.41682043185825285,0.59384472165346092
"283-1",1985-11-25,-0.32226905107242132,-0.49318083128836887,0.24322733235028657,0.23246506034657954,0.41715282123944042,0.55726594310421207
"284-1",1985-11-26,0.225697339076536,0.21833953055434557,0.047672150602692004,0.24860188436099626,0.41748523703966228,0.59547467144898913
"285-1",1985-11-27,0.80192891666195365,0.68338614232465544,0.46701661952137424,0.23023884376165019,0.41781767889979071,0.55105098560674026
"286-1",1985-11-29,0.31897953681001567,0.083516656774256293,0.0069750319587489297,0.2821418042877325,0.41815014646036713,0.67473802574519559
"287-1",1985-12-02,-0.31897953681001567,-0.45644970916407124,0.20834633699596522,0.24959192687213871,0.41848263936160285,0.5964212213268687
"288-1",1985-12-03,0.031943779220711122,0.023918512735059738,0.00057209525145721486,0.25634300779342739,0.41881515724337948,0.61206716939440375
"289-1",1985-12-04,1.143232521223414,1.0640032582919328,1.1321029336558495,0.22886586251756386,0.41914769974524962,0.54602676492478519
"290-1",1985-12-05,0.47251623590920389,0.16780124426962256,0.028157257578433539,0.38578819102989259,0.41948026650643722,0.9196813815411562
"291-1",1985-12-06,-0.50409684567744861,-0.67272033865043335,0.45255265403395373,0.33245158558494015,0.41981285716583827,0.79190424950137273
"292-1",1985-12-09,0.094711924996282448,0.12424783384588341,0.01543752421539425,0.35834775289707649,0.42014547136202141,0.85291352001341347
"293-1",1985-12-10,0.12614318922752332,0.034177973383971071,0.0011681338646354349,0.30947404270555356,0.42047810873322838,0.73600512435214271
"294-1",1985-12-11,0.50298754268620627,0.40464477504038715,0.16373739396748552,0.26980262068815547,0.42081076891737468,0.64114951568915446
"295-1",1985-12-12,0.53166661594410414,0.35686035106530645,0.12734931016245377,0.26499402416222984,0.42114345155205002,0.62922508514768782
"296-1",1985-12-13,1.054927561687613,0.87430217753961803,0.76440429765051776,0.25561200134722661,0.42147615627451918,0.60646847405702209
"297-1",1985-12-16,0.36968618813268961,0.082888689397415005,0.0068705348300211388,0.34863560906689373,0.42180888272172218,0.82652505280904032
"298-1",1985-12-17,-0.58596929422680688,-0.73372808536344414,0.53835690325110552,0.30081170266277812,0.42214163053027515,0.71258478412781068
"299-1",1985-12-18,-0.24775484955608107,-0.20160663462930439,0.040645235126553839,0.34777411405042652,0.4224743993364708,0.82318387716896713
"300-1",1985-12-19,0.061996282208909292,0.039519190648059851,0.0015617664294777013,0.30551419679242026,0.42280718877627904,0.72258515205633767
"301-1",1985-12-20,0.12387737725365611,0.038550319680987148,0.001486127147506305,0.2670087734049027,0.42313999848534739,0.63101756950577848
"302-1",1985-12-23,-0.46533355256412889,-0.56321657627056254,0.31721291178593441,0.23751514326105599,0.42347282809900189,0.56087457683478181
"303-1",1985-12-24,-0.43627367421974483,-0.41460302042440705,0.17189566454504129,0.26459251694752389,0.42380567725224744,0.62432508847690471
"304-1",1985-12-26,0.031225605249840527,0.046999872627330228,0.002208988026985265,0.26251432911594569,0.42413854557976827,0.61893532632622816
"305-1",1985-12-27,0.77748797806815872,0.69840443602364433,0.48776875625750471,0.23426135715077065,0.42447143271592891,0.55188957158289265
"306-1",1985-12-30,0.092893643465874476,-0.13761005481915461,0.018936527187330739,0.28899839482205092,0.42480433829477426,0.68030942429197416
"307-1",1985-12-31,0.55555698446019264,0.46396070651764137,0.21525953719234894,0.25723823939186891,0.42513726195003082,0.60507102626563891
"308-1",1986-01-02,0.03077396546826705,-0.15469888716415381,0.023931745689827592,0.26380052082360839,0.4254702033151066,0.6200211407712507
"309-1",1986-01-03,0.21515299524503817,0.13616109304299898,0.018539843258664226,0.23876550354327747,0.42580316202309232,0.56074149944975904
"310-1",1986-01-06,0.09206690845200427,-0.024336368774660676,0.00059225884513627923,0.21875849449273085,0.42613613770676151,0.51335353924680727
"311-1",1986-01-07,1.1285768710977528,1.0371483415899738,1.075676682462833,0.2006299494981412,0.42646912999857128,0.4704442487990006
"312-1",1986-01-08,-0.48647101106293889,-0.78821230214804483,0.62127863325752075,0.35583720825590237,0.42680213853066307,0.83372873781966228
"313-1",1986-01-09,-1.5666116744399439,-1.5406521305906566,2.3736089874935296,0.40333846510097593,0.42713516293486309,0.94428766372129358
"314-1",1986-01-10,0.43249990186016163,0.67762508231068963,0.45917575217656892,0.71534551938213764,0.42746820284268289,1.6734473222219981
"315-1",1986-01-13,-0.061671293968235119,-0.22217528396936934,0.0493618568068699,0.65339077018998371,0.42780125788531992,1.5273231626755461
"316-1",1986-01-14,0.18489989859471478,0.12466557568038006,0.015541505759720568,0.54149018145748151,0.4281343276936585,1.2647670285502828
"317-1",1986-01-15,1.0413570368467795,0.93109225566172948,0.8669327885532474,0.45044648061222953,0.42846741189826981,1.0512969437199069
"318-1",1986-01-16,0.54694758045350511,0.26290360523289535,0.069118305644454078,0.51459851043585381,0.42880051012941295,1.2000883820789925
"319-1",1986-01-17,0.21189655272211283,0.028170588781007144,0.00079358207226860563,0.43831586404911271,0.42913362201703548,1.0213971629370786
"320-1",1986-01-20,-0.36352660451850483,-0.47926913419367873,0.22969890299075843,0.36914033307436306,0.42946674719077388,0.85953181588326055
"321-1",1986-01-21,-0.30395160178962044,-0.30293805806834428,0.091771467026219536,0.35215492102364404,0.42979988527995422,0.8193462424827419
"322-1",1986-01-22,-0.51884749388175777,-0.52992199928343109,0.28081732532454873,0.31747330324158735,0.43013303591359281,0.73808165552148597
"323-1",1986-01-23,-0.030604437882342239,0.0019244470800837549,3.70349656404289e-006,0.32065234029920653,0.43046619872039671,0.74489551386932884
"324-1",1986-01-24,0.6711434587987064,0.60460552421403935,0.36554783991013334,0.27895198152911949,0.43079937332876439,0.64752179041875579
